artist,song,H_or_N,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Kygo,Stole the Show,N,spotify:track:5masKPHeAOVNgxdLebIcK7,0.534,0.583,2.0,-8.672,1.0,0.0288,0.0262,0.0,0.421,0.145,106.0,audio_features,64PgpLHuQK3UJ5qZ875Vei,spotify:track:64PgpLHuQK3UJ5qZ875Vei,https://api.spotify.com/v1/tracks/64PgpLHuQK3UJ5qZ875Vei,https://api.spotify.com/v1/audio-analysis/64PgpLHuQK3UJ5qZ875Vei,231547.0,4.0
Tame Impala,The Less I Know The Better,N,spotify:track:6K4t31amVTZDgR3sKmwUJJ,0.797,0.844,11.0,-5.482,1.0,0.275,0.0651,0.0,0.087,0.52,170.142,audio_features,4dVpf9jZjcORqGTLUaeYj9,spotify:track:4dVpf9jZjcORqGTLUaeYj9,https://api.spotify.com/v1/tracks/4dVpf9jZjcORqGTLUaeYj9,https://api.spotify.com/v1/audio-analysis/4dVpf9jZjcORqGTLUaeYj9,173600.0,4.0
Selena Gomez,Good For You,N,spotify:track:578Eooad7oUyn4stovZiPg,0.733,0.765,6.0,-5.036,1.0,0.121,0.0288,0.0135,0.104,0.759,97.999,audio_features,4KEPdMCp6YHrG57dHq0Miy,spotify:track:4KEPdMCp6YHrG57dHq0Miy,https://api.spotify.com/v1/tracks/4KEPdMCp6YHrG57dHq0Miy,https://api.spotify.com/v1/audio-analysis/4KEPdMCp6YHrG57dHq0Miy,233902.0,4.0
Fetty Wap,My Way (feat. Monty),N,spotify:track:1WoOzgvz6CgH4pX6a1RKGp,0.884,0.347,8.0,-8.227,0.0,0.35,0.015,7e-06,0.0871,0.376,75.016,audio_features,5eqK0tbzUPo2SoeZsov04s,spotify:track:5eqK0tbzUPo2SoeZsov04s,https://api.spotify.com/v1/tracks/5eqK0tbzUPo2SoeZsov04s,https://api.spotify.com/v1/audio-analysis/5eqK0tbzUPo2SoeZsov04s,220307.0,4.0
Hozier,Take Me To Church,N,spotify:track:1CS7Sd1u5tWkstBhpssyjP,0.646,0.741,5.0,-4.973,0.0,0.034,0.0275,0.0,0.312,0.571,123.077,audio_features,6h5PAsRni4IRlxWr6uDPTP,spotify:track:6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/tracks/6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/audio-analysis/6h5PAsRni4IRlxWr6uDPTP,203000.0,4.0
Taylor Swift,Style,N,spotify:track:1jzOG0T6JjvaOoHgzl91Nd,0.259,0.437,11.0,-6.589,0.0,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,audio_features,3e7sxremeOE3wTySiOhGiP,spotify:track:3e7sxremeOE3wTySiOhGiP,https://api.spotify.com/v1/tracks/3e7sxremeOE3wTySiOhGiP,https://api.spotify.com/v1/audio-analysis/3e7sxremeOE3wTySiOhGiP,239000.0,4.0
Alessia Cara,Here,N,spotify:track:5zUQZjVB6bfewBXWqsP9PY,0.774,0.687,11.0,-4.818,0.0,0.0584,0.0179,1.17e-05,0.128,0.308,104.959,audio_features,4ipnJyDU3Lq15qBAYNqlqK,spotify:track:4ipnJyDU3Lq15qBAYNqlqK,https://api.spotify.com/v1/tracks/4ipnJyDU3Lq15qBAYNqlqK,https://api.spotify.com/v1/audio-analysis/4ipnJyDU3Lq15qBAYNqlqK,189440.0,4.0
Sam Smith,"Writing's On The Wall - From ""Spectre"" Soundtrack",N,spotify:track:1PWnAEQcbwQwK759otUbta,0.879,0.665,11.0,-6.082,0.0,0.145,0.164,0.0,0.319,0.672,123.977,audio_features,4DJORZgsbqnEJ4f4B9TBGV,spotify:track:4DJORZgsbqnEJ4f4B9TBGV,https://api.spotify.com/v1/tracks/4DJORZgsbqnEJ4f4B9TBGV,https://api.spotify.com/v1/audio-analysis/4DJORZgsbqnEJ4f4B9TBGV,212573.0,4.0
David Guetta,Bang My Head (feat. Sia & Fetty Wap),N,spotify:track:53Y0kdCa1CZ9gRqEuknfwy,0.794,0.632,0.0,-6.163,1.0,0.0649,0.142,0.0,0.128,0.355,145.926,audio_features,6fujklziTHa8uoM5OQSfIo,spotify:track:6fujklziTHa8uoM5OQSfIo,https://api.spotify.com/v1/tracks/6fujklziTHa8uoM5OQSfIo,https://api.spotify.com/v1/audio-analysis/6fujklziTHa8uoM5OQSfIo,291893.0,4.0
Meek Mill,All Eyes on You (feat. Chris Brown & Nicki Minaj),N,spotify:track:0hy1SOTEn9ifXTzOwnCwEr,0.576,0.782,6.0,-4.825,0.0,0.0296,0.00778,0.0,0.285,0.355,141.153,audio_features,0ADG9OgdVTL7fgREP75BrZ,spotify:track:0ADG9OgdVTL7fgREP75BrZ,https://api.spotify.com/v1/tracks/0ADG9OgdVTL7fgREP75BrZ,https://api.spotify.com/v1/audio-analysis/0ADG9OgdVTL7fgREP75BrZ,224031.0,4.0
Big Sean,I Don't Fuck With You,N,spotify:track:7FYH5AW3bVfZHJIQpq3UOA,0.763,0.628,11.0,-5.85,1.0,0.05,0.0531,0.0,0.114,0.193,140.958,audio_features,2cYqizR4lgvp4Qu6IQ3qGN,spotify:track:2cYqizR4lgvp4Qu6IQ3qGN,https://api.spotify.com/v1/tracks/2cYqizR4lgvp4Qu6IQ3qGN,https://api.spotify.com/v1/audio-analysis/2cYqizR4lgvp4Qu6IQ3qGN,190557.0,4.0
Kygo,Firestone,N,spotify:track:4gek9UL5WceAq1qiZlhmGM,0.804,0.886,1.0,-2.512,1.0,0.04,0.0837,0.0,0.266,0.789,144.946,audio_features,0pSBuHjILhNEo55xK1zrRt,spotify:track:0pSBuHjILhNEo55xK1zrRt,https://api.spotify.com/v1/tracks/0pSBuHjILhNEo55xK1zrRt,https://api.spotify.com/v1/audio-analysis/0pSBuHjILhNEo55xK1zrRt,238587.0,4.0
Drake,Jumpman,N,spotify:track:27GmP9AWRs744SzKcpJsTZ,0.732,0.75,11.0,-6.366,0.0,0.231,0.00264,0.0,0.109,0.401,155.096,audio_features,7GX5flRQZVHRAGd6B4TmDO,spotify:track:7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,182707.0,4.0
Petit Biscuit,Sunset Lover,N,spotify:track:3WRQUvzRvBDr4AxMWhXc5E,0.672,0.655,10.0,-5.021,0.0,0.0311,0.0362,0.0,0.117,0.556,134.945,audio_features,6Qn5zhYkTa37e91HC1D7lb,spotify:track:6Qn5zhYkTa37e91HC1D7lb,https://api.spotify.com/v1/tracks/6Qn5zhYkTa37e91HC1D7lb,https://api.spotify.com/v1/audio-analysis/6Qn5zhYkTa37e91HC1D7lb,201240.0,4.0
Shawn Mendes,Stitches,N,spotify:track:5jsw9uXEGuKyJzs0boZ1bT,0.886,0.427,6.0,-10.028,1.0,0.145,0.0312,0.00099,0.0906,0.23,108.034,audio_features,5uDASfU19gDxSjW8cnCaBp,spotify:track:5uDASfU19gDxSjW8cnCaBp,https://api.spotify.com/v1/tracks/5uDASfU19gDxSjW8cnCaBp,https://api.spotify.com/v1/audio-analysis/5uDASfU19gDxSjW8cnCaBp,177184.0,4.0
Flo Rida,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",N,spotify:track:3UA4D0hx3jJEbrtfi2ZvmD,0.696,0.817,1.0,-3.862,1.0,0.109,0.075,0.0,0.187,0.782,98.064,audio_features,6kex4EBAj0WHXDKZMEJaaF,spotify:track:6kex4EBAj0WHXDKZMEJaaF,https://api.spotify.com/v1/tracks/6kex4EBAj0WHXDKZMEJaaF,https://api.spotify.com/v1/audio-analysis/6kex4EBAj0WHXDKZMEJaaF,216409.0,4.0
Selena Gomez,The Heart Wants What It Wants,N,spotify:track:6wJwkMo278iWVlWl1XQ4WA,0.838,0.771,1.0,-3.791,1.0,0.244,0.0117,0.0,0.0853,0.405,175.957,audio_features,2DQ1ITjI0YoLFzuADN1ZBW,spotify:track:2DQ1ITjI0YoLFzuADN1ZBW,https://api.spotify.com/v1/tracks/2DQ1ITjI0YoLFzuADN1ZBW,https://api.spotify.com/v1/audio-analysis/2DQ1ITjI0YoLFzuADN1ZBW,245387.0,4.0
Jack Ü,Where Are Ü Now (with Justin Bieber),N,spotify:track:66hayvUbTotekKU3H4ta1f,0.791,0.582,11.0,-7.323,0.0,0.286,0.0114,0.0,0.35,0.443,162.991,audio_features,1e1JKLEDKP7hEQzJfNAgPl,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,https://api.spotify.com/v1/tracks/1e1JKLEDKP7hEQzJfNAgPl,https://api.spotify.com/v1/audio-analysis/1e1JKLEDKP7hEQzJfNAgPl,181812.0,4.0
Ellie Goulding,On My Mind,N,spotify:track:5a7NdkF09AfD0H607eiOkX,0.618,0.443,2.0,-9.681,1.0,0.0526,0.469,0.0,0.0829,0.167,119.949,audio_features,5vjLSffimiIP26QG5WcN2K,spotify:track:5vjLSffimiIP26QG5WcN2K,https://api.spotify.com/v1/tracks/5vjLSffimiIP26QG5WcN2K,https://api.spotify.com/v1/audio-analysis/5vjLSffimiIP26QG5WcN2K,198853.0,4.0
Bryson Tiller,Don't,N,spotify:track:3pXF1nA74528Edde4of9CC,0.724,0.733,11.0,-5.539,0.0,0.0382,0.0249,0.000318,0.127,0.672,125.993,audio_features,4Vbz3osCh6DwHYv5gVv5H2,spotify:track:4Vbz3osCh6DwHYv5gVv5H2,https://api.spotify.com/v1/tracks/4Vbz3osCh6DwHYv5gVv5H2,https://api.spotify.com/v1/audio-analysis/4Vbz3osCh6DwHYv5gVv5H2,208107.0,4.0
Rich Homie Quan,"Flex (Ooh, Ooh, Ooh)",N,spotify:track:4T0ScSPdQKmGvruK7pavNP,0.776,0.78,10.0,-4.374,0.0,0.128,0.0622,0.0,0.081,0.666,124.949,audio_features,0pqnGHJpmpxLKifKRmU6WP,spotify:track:0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/audio-analysis/0pqnGHJpmpxLKifKRmU6WP,204347.0,4.0
Joel Adams,Please Don't Go,N,spotify:track:3cNjgVBKTJ1SvKhunrCdVy,0.832,0.718,2.0,-5.164,0.0,0.0793,0.0398,0.0,0.356,0.92,79.998,audio_features,5zGAtZlBVSAcj7cnYJydSw,spotify:track:5zGAtZlBVSAcj7cnYJydSw,https://api.spotify.com/v1/tracks/5zGAtZlBVSAcj7cnYJydSw,https://api.spotify.com/v1/audio-analysis/5zGAtZlBVSAcj7cnYJydSw,450758.0,4.0
Zedd,I Want You To Know,N,spotify:track:1JDIArrcepzWDTAWXdGYmP,0.901,0.934,11.0,-2.345,1.0,0.273,0.00794,7.68e-05,0.194,0.868,150.037,audio_features,65ES1qwOB577ZnTkizMXJJ,spotify:track:65ES1qwOB577ZnTkizMXJJ,https://api.spotify.com/v1/tracks/65ES1qwOB577ZnTkizMXJJ,https://api.spotify.com/v1/audio-analysis/65ES1qwOB577ZnTkizMXJJ,156800.0,4.0
Jonas Blue,Fast Car,N,spotify:track:1SN1vSPsr4V4tIUTR3s8YW,0.708,0.618,2.0,-4.424,1.0,0.0592,0.0204,6.81e-06,0.062,0.265,123.013,audio_features,4lnAN2S1fcI0SjxEbksZVr,spotify:track:4lnAN2S1fcI0SjxEbksZVr,https://api.spotify.com/v1/tracks/4lnAN2S1fcI0SjxEbksZVr,https://api.spotify.com/v1/audio-analysis/4lnAN2S1fcI0SjxEbksZVr,186113.0,4.0
BØRNS,Electric Love,N,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,0.775,0.613,3.0,-4.586,0.0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,audio_features,5cF0dROlMOK5uNZtivgu50,spotify:track:5cF0dROlMOK5uNZtivgu50,https://api.spotify.com/v1/tracks/5cF0dROlMOK5uNZtivgu50,https://api.spotify.com/v1/audio-analysis/5cF0dROlMOK5uNZtivgu50,208787.0,4.0
Sigala,Easy Love,N,spotify:track:5s7xgzXtmY4gMjeSlgisjy,0.905,0.884,0.0,-4.076,1.0,0.236,0.111,8.31e-05,0.107,0.588,135.048,audio_features,6X5OFBbrsHRsyO1zP7udgr,spotify:track:6X5OFBbrsHRsyO1zP7udgr,https://api.spotify.com/v1/tracks/6X5OFBbrsHRsyO1zP7udgr,https://api.spotify.com/v1/audio-analysis/6X5OFBbrsHRsyO1zP7udgr,186027.0,4.0
Justin Bieber,Sorry,N,spotify:track:09CtPGIpYB4BrO8qb1RGsF,0.694,0.853,7.0,-3.986,1.0,0.0934,0.136,0.0,0.322,0.501,106.098,audio_features,01BC4Xj5tfsfV8DLDrma7q,spotify:track:01BC4Xj5tfsfV8DLDrma7q,https://api.spotify.com/v1/tracks/01BC4Xj5tfsfV8DLDrma7q,https://api.spotify.com/v1/audio-analysis/01BC4Xj5tfsfV8DLDrma7q,199773.0,4.0
Ariana Grande,One Last Time,N,spotify:track:7xoUc6faLbCqZO6fQEYprd,0.602,0.707,9.0,-4.097,1.0,0.302,0.393,0.0,0.165,0.554,75.087,audio_features,58zsLZPvfflaiIbNWoA22O,spotify:track:58zsLZPvfflaiIbNWoA22O,https://api.spotify.com/v1/tracks/58zsLZPvfflaiIbNWoA22O,https://api.spotify.com/v1/audio-analysis/58zsLZPvfflaiIbNWoA22O,200187.0,4.0
Little Mix,Black Magic,N,spotify:track:6rmXhRIemCTPyMYZRDN7Qg,0.745,0.593,8.0,-6.35,1.0,0.0524,0.00522,5.06e-06,0.123,0.17,111.001,audio_features,6Se3x9ANMLv0dCDsjGmEjh,spotify:track:6Se3x9ANMLv0dCDsjGmEjh,https://api.spotify.com/v1/tracks/6Se3x9ANMLv0dCDsjGmEjh,https://api.spotify.com/v1/audio-analysis/6Se3x9ANMLv0dCDsjGmEjh,212027.0,3.0
One Direction,Perfect,N,spotify:track:3NLnwwAQbbFKcEcV8hDItk,0.936,0.523,5.0,-6.71,1.0,0.0597,0.239,0.0,0.117,0.699,119.889,audio_features,43ZyHQITOjhciSUUNPVRHc,spotify:track:43ZyHQITOjhciSUUNPVRHc,https://api.spotify.com/v1/tracks/43ZyHQITOjhciSUUNPVRHc,https://api.spotify.com/v1/audio-analysis/43ZyHQITOjhciSUUNPVRHc,124056.0,4.0
Years & Years,Shine,N,spotify:track:0SjaL4cjD4PXOY4orbZSMZ,0.495,0.351,3.0,-14.669,0.0,0.34,0.485,0.0,0.0967,0.271,134.369,audio_features,7t1lBIr3WIEtqQEOdZFMUf,spotify:track:7t1lBIr3WIEtqQEOdZFMUf,https://api.spotify.com/v1/tracks/7t1lBIr3WIEtqQEOdZFMUf,https://api.spotify.com/v1/audio-analysis/7t1lBIr3WIEtqQEOdZFMUf,301960.0,4.0
Meghan Trainor,Lips Are Movin,N,spotify:track:6gj08XDlv9Duc2fPOxUmVD,0.689,0.808,0.0,-3.28,1.0,0.0572,0.0721,0.0,0.241,0.674,91.012,audio_features,0mnAmQX1pciMncT2qFCNmK,spotify:track:0mnAmQX1pciMncT2qFCNmK,https://api.spotify.com/v1/tracks/0mnAmQX1pciMncT2qFCNmK,https://api.spotify.com/v1/audio-analysis/0mnAmQX1pciMncT2qFCNmK,207680.0,4.0
Nicky Jam,El Perdón - Forgiveness,N,spotify:track:7qCAVkHWZkF44OzOUKf8Cr,0.497,0.489,11.0,-7.724,0.0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,audio_features,4Q3N4Ct4zCuIHuZ65E3BD4,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,https://api.spotify.com/v1/tracks/4Q3N4Ct4zCuIHuZ65E3BD4,https://api.spotify.com/v1/audio-analysis/4Q3N4Ct4zCuIHuZ65E3BD4,268187.0,4.0
The Weeknd,Starboy,N,spotify:track:7HtPBwBoCBDy1tpstag7HL,0.638,0.523,1.0,-6.664,1.0,0.357,0.00454,0.0,0.0842,0.422,139.913,audio_features,6HZILIRieu8S0iqY8kIKhj,spotify:track:6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/audio-analysis/6HZILIRieu8S0iqY8kIKhj,185947.0,4.0
Drake,One Dance,N,spotify:track:539UkWVh6FopB0mTR314jd,0.839,0.81,5.0,-5.274,0.0,0.0568,0.501,0.0,0.117,0.814,129.014,audio_features,1f5cbQtDrykjarZVrShaDI,spotify:track:1f5cbQtDrykjarZVrShaDI,https://api.spotify.com/v1/tracks/1f5cbQtDrykjarZVrShaDI,https://api.spotify.com/v1/audio-analysis/1f5cbQtDrykjarZVrShaDI,209269.0,4.0
Justin Bieber,Love Yourself,N,spotify:track:50kpGaPAhYJ3sGmk6vplg0,0.876,0.322,0.0,-12.127,0.0,0.376,0.623,0.0,0.145,0.741,133.963,audio_features,2k3bYVIL46Phwvx2Vy30iX,spotify:track:2k3bYVIL46Phwvx2Vy30iX,https://api.spotify.com/v1/tracks/2k3bYVIL46Phwvx2Vy30iX,https://api.spotify.com/v1/audio-analysis/2k3bYVIL46Phwvx2Vy30iX,111517.0,4.0
The Chainsmokers,Closer,N,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,0.926,0.666,11.0,-5.314,1.0,0.244,0.0611,0.0,0.123,0.168,127.079,audio_features,0M9ydKzuF3oZTfYYPfaGX1,spotify:track:0M9ydKzuF3oZTfYYPfaGX1,https://api.spotify.com/v1/tracks/0M9ydKzuF3oZTfYYPfaGX1,https://api.spotify.com/v1/audio-analysis/0M9ydKzuF3oZTfYYPfaGX1,343150.0,4.0
Adele,Hello,N,spotify:track:62PaSfnXSMyLshYJrlTuL3,0.91,0.444,1.0,-8.126,0.0,0.344,0.022,0.0,0.137,0.53,149.953,audio_features,4knL4iPxPOZjQzTUlELGSY,spotify:track:4knL4iPxPOZjQzTUlELGSY,https://api.spotify.com/v1/tracks/4knL4iPxPOZjQzTUlELGSY,https://api.spotify.com/v1/audio-analysis/4knL4iPxPOZjQzTUlELGSY,276333.0,4.0
Desiigner,Panda,N,spotify:track:5YEOzOojehCqxGQCcQiyR4,0.584,0.54,1.0,-7.786,0.0,0.0576,0.0895,0.0,0.261,0.195,137.972,audio_features,3ebXMykcMXOcLeJ9xZ17XH,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH,220883.0,4.0
Burak Yeter,Tuesday (feat. Danelle Sandoval),N,spotify:track:7EVk9tRb6beJLTHrg6AkY9,0.738,0.794,11.0,-4.118,0.0,0.0416,0.101,0.0,0.0533,0.566,104.014,audio_features,7jEyX4bqaCSdMN4D4JNnVj,spotify:track:7jEyX4bqaCSdMN4D4JNnVj,https://api.spotify.com/v1/tracks/7jEyX4bqaCSdMN4D4JNnVj,https://api.spotify.com/v1/audio-analysis/7jEyX4bqaCSdMN4D4JNnVj,184134.0,4.0
Sia,Cheap Thrills (feat. Sean Paul),N,spotify:track:3S4px9f4lceWdKf0gWciFu,0.746,0.846,9.0,-2.432,1.0,0.048,0.0485,0.0,0.195,0.403,114.955,audio_features,3R6dPfF2yBO8mHySW1XDAa,spotify:track:3R6dPfF2yBO8mHySW1XDAa,https://api.spotify.com/v1/tracks/3R6dPfF2yBO8mHySW1XDAa,https://api.spotify.com/v1/audio-analysis/3R6dPfF2yBO8mHySW1XDAa,174933.0,4.0
OneRepublic,Wherever I Go,N,spotify:track:7kftK4n15rl1wbpfjSq2Tk,0.613,0.764,2.0,-6.509,1.0,0.136,0.0527,0.0,0.197,0.417,160.015,audio_features,2yLa0QULdQr0qAIvVwN6B5,spotify:track:2yLa0QULdQr0qAIvVwN6B5,https://api.spotify.com/v1/tracks/2yLa0QULdQr0qAIvVwN6B5,https://api.spotify.com/v1/audio-analysis/2yLa0QULdQr0qAIvVwN6B5,208187.0,4.0
Rihanna,Work,N,spotify:track:5TgEJ62DOzBpGxZ7WRsrqb,0.535,0.612,8.0,-7.406,0.0,0.0584,0.233,0.0,0.227,0.521,144.881,audio_features,61WR5FfGNLJxpLsAc61qWQ,spotify:track:61WR5FfGNLJxpLsAc61qWQ,https://api.spotify.com/v1/tracks/61WR5FfGNLJxpLsAc61qWQ,https://api.spotify.com/v1/audio-analysis/61WR5FfGNLJxpLsAc61qWQ,194893.0,4.0
Coldplay,Hymn for the Weekend,N,spotify:track:6s3GEN8wK0OMzzzZbXj0fu,0.92,0.675,1.0,-5.661,0.0,0.263,0.307,0.0,0.104,0.749,141.967,audio_features,0TBgMKD86t1VP3IzhxCoUl,spotify:track:0TBgMKD86t1VP3IzhxCoUl,https://api.spotify.com/v1/tracks/0TBgMKD86t1VP3IzhxCoUl,https://api.spotify.com/v1/audio-analysis/0TBgMKD86t1VP3IzhxCoUl,304041.0,4.0
Justin Bieber,Sorry,N,spotify:track:09CtPGIpYB4BrO8qb1RGsF,0.866,0.813,11.0,-4.063,0.0,0.0554,0.38,0.0,0.0779,0.969,121.998,audio_features,7JJmb5XwzOO8jgpou264Ml,spotify:track:7JJmb5XwzOO8jgpou264Ml,https://api.spotify.com/v1/tracks/7JJmb5XwzOO8jgpou264Ml,https://api.spotify.com/v1/audio-analysis/7JJmb5XwzOO8jgpou264Ml,199440.0,4.0
Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",N,spotify:track:1WkMMavIMc4JZ8cfMmxHkI,0.565,0.771,1.0,-5.22,1.0,0.213,0.00464,0.0,0.0568,0.573,168.385,audio_features,1Eck97uRMlprKOOJN9oO1E,spotify:track:1Eck97uRMlprKOOJN9oO1E,https://api.spotify.com/v1/tracks/1Eck97uRMlprKOOJN9oO1E,https://api.spotify.com/v1/audio-analysis/1Eck97uRMlprKOOJN9oO1E,225526.0,4.0
WILLOW,Wait a Minute!,N,spotify:track:0y60itmpH0aPKsFiGxmtnh,0.538,0.804,8.0,-5.194,1.0,0.0358,0.0041,0.0,0.33,0.507,144.992,audio_features,0dXNQ8dckG4eYfEtq9zcva,spotify:track:0dXNQ8dckG4eYfEtq9zcva,https://api.spotify.com/v1/tracks/0dXNQ8dckG4eYfEtq9zcva,https://api.spotify.com/v1/audio-analysis/0dXNQ8dckG4eYfEtq9zcva,197640.0,4.0
Desiigner,Tiimmy Turner,N,spotify:track:3NJG6vMH1ZsectZkocMEm0,0.762,0.7,9.0,-6.021,0.0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,audio_features,2ekn2ttSfGqwhhate0LSR0,spotify:track:2ekn2ttSfGqwhhate0LSR0,https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0,https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0,209320.0,4.0
G-Eazy,"Me, Myself & I",N,spotify:track:40YcuQysJ0KlGQTeGUosTC,0.905,0.756,11.0,-5.681,1.0,0.216,0.0438,0.0,0.0971,0.501,125.063,audio_features,1A8wl0pXbRvt3EAiOHROnt,spotify:track:1A8wl0pXbRvt3EAiOHROnt,https://api.spotify.com/v1/tracks/1A8wl0pXbRvt3EAiOHROnt,https://api.spotify.com/v1/audio-analysis/1A8wl0pXbRvt3EAiOHROnt,222720.0,4.0
David Guetta,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),N,spotify:track:46NBoIAHrmR7qcUGCIFEjR,0.564,0.745,0.0,-7.733,1.0,0.31,0.265,0.0,0.147,0.351,170.661,audio_features,6y2Kaz9QI01XBKJ8mTb7Pf,spotify:track:6y2Kaz9QI01XBKJ8mTb7Pf,https://api.spotify.com/v1/tracks/6y2Kaz9QI01XBKJ8mTb7Pf,https://api.spotify.com/v1/audio-analysis/6y2Kaz9QI01XBKJ8mTb7Pf,239627.0,4.0
Astrid S,Hurts So Good,N,spotify:track:46u5B2WN4wryYLZuMAOmI4,0.486,0.713,2.0,-3.949,0.0,0.0524,0.0853,0.0,0.0839,0.297,121.028,audio_features,4Q4jmPHwu0wrJvqrld0FQ6,spotify:track:4Q4jmPHwu0wrJvqrld0FQ6,https://api.spotify.com/v1/tracks/4Q4jmPHwu0wrJvqrld0FQ6,https://api.spotify.com/v1/audio-analysis/4Q4jmPHwu0wrJvqrld0FQ6,226720.0,4.0
Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",N,spotify:track:4dASQiO1Eoo3RJvt74FtXB,0.613,0.681,8.0,-3.089,1.0,0.0778,0.0287,0.0,0.126,0.619,97.621,audio_features,45XhKYRRkyeqoW3teSOkCM,spotify:track:45XhKYRRkyeqoW3teSOkCM,https://api.spotify.com/v1/tracks/45XhKYRRkyeqoW3teSOkCM,https://api.spotify.com/v1/audio-analysis/45XhKYRRkyeqoW3teSOkCM,204664.0,4.0
Twenty One Pilots,Heathens,N,spotify:track:6i0V12jOa3mr6uu4WYhUBr,0.63,0.804,6.0,-4.183,1.0,0.0363,0.215,0.0,0.253,0.492,123.146,audio_features,3a1lNhkSLSkpJE4MSHpDu9,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9,220293.0,4.0
Future,Low Life (feat. The Weeknd),N,spotify:track:7EiZI6JVHllARrX9PUvAdX,0.662,0.858,2.0,-4.844,1.0,0.0428,0.00163,0.0,0.0456,0.295,133.993,audio_features,6Pgkp4qUoTmJIPn7ReaGxL,spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,https://api.spotify.com/v1/tracks/6Pgkp4qUoTmJIPn7ReaGxL,https://api.spotify.com/v1/audio-analysis/6Pgkp4qUoTmJIPn7ReaGxL,181673.0,4.0
Galantis,No Money,N,spotify:track:6M6Tk58pQvABy6ru66dY3d,0.715,0.605,0.0,-5.128,0.0,0.0428,0.239,1.41e-05,0.189,0.454,122.956,audio_features,72gv4zhNvRVdQA0eOenCal,spotify:track:72gv4zhNvRVdQA0eOenCal,https://api.spotify.com/v1/tracks/72gv4zhNvRVdQA0eOenCal,https://api.spotify.com/v1/audio-analysis/72gv4zhNvRVdQA0eOenCal,212733.0,4.0
The Chainsmokers,Don't Let Me Down,N,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,0.562,0.8,0.0,-5.404,1.0,0.112,0.0814,0.0,0.199,0.471,95.029,audio_features,7qvxFz3JodM0A7xEM7k3YD,spotify:track:7qvxFz3JodM0A7xEM7k3YD,https://api.spotify.com/v1/tracks/7qvxFz3JodM0A7xEM7k3YD,https://api.spotify.com/v1/audio-analysis/7qvxFz3JodM0A7xEM7k3YD,237733.0,4.0
Tinie Tempah,Girls Like (feat. Zara Larsson),N,spotify:track:0rHVd8h0cFwgLgPFem6S60,0.799,0.843,1.0,-4.679,1.0,0.3,0.00424,0.0,0.379,0.781,160.47,audio_features,69YY68QbEf9o1LILdwzepA,spotify:track:69YY68QbEf9o1LILdwzepA,https://api.spotify.com/v1/tracks/69YY68QbEf9o1LILdwzepA,https://api.spotify.com/v1/audio-analysis/69YY68QbEf9o1LILdwzepA,144327.0,4.0
Alok,Hear Me Now,N,spotify:track:39cmB3ZoTOLwOTq7tMNqKa,0.893,0.745,11.0,-3.105,0.0,0.0571,0.0642,0.0,0.0943,0.872,101.018,audio_features,5bcTCxgc7xVfSaMV3RuVke,spotify:track:5bcTCxgc7xVfSaMV3RuVke,https://api.spotify.com/v1/tracks/5bcTCxgc7xVfSaMV3RuVke,https://api.spotify.com/v1/audio-analysis/5bcTCxgc7xVfSaMV3RuVke,223413.0,4.0
